id,model_type,citation,url,attribution,attribution_url,figure_num,figure_caption,figure_url,textmodel_snipped,textmodel_section_number,textmodel_section_name,textmodel_page_number,watershed_name,lat,lon,area_km2,num_spatial_zones,spatial_property,num_temporal_zones,temporal_property,vegetation_info,soil_info,geol_info,topo_info,three_d_info,uncertainty_info,other_info,num_store,store_list,store_id_list,num_flux,flux_list,flux_id_list,dummy_column,huc_watershed_id
341,Text model,"SÃ¡nchezâ€Murillo, R., Romeroâ€Esquivel, L.G., JimÃ©nezâ€AntillÃn, J., Salasâ€Navarro, J., Corralesâ€Salazar, L., Ãlvarezâ€Carvajal, J., Ãlvarezâ€McInerney, S., Bonillaâ€Barrantes, D., GutiÃ©rrezâ€Sibaja, N., MartÃ­nezâ€Arroyo, M. and Ortizâ€Apuy, E., 2019. DOC transport and export in a dynamic tropical catchment. Journal of Geophysical Research: Biogeosciences, 124(6), pp.1665-1679.",https://doi.org/10.1029/2018JG004897,N/A,https://doi.org/10.1029/2018JG004897,N/A,N/A,N/A,Redacted,N/A,Key Drivers Controlling Tropical DOC Transport and Export,N/A,"Cerro Dantas, Quebrada Grande, Costa Rica",10.09076,-84.044873,3.9,1,N,1,N,N,N,N,N,N,N,N,3,"Soil saturation, Water table rise, Riparian aquifer storage","Sub.Soil.Store.Satur, Sub.GW.Store.Rise, Chan.Store.Rip",4,"Regional groundwater flow, Gaining stream, Infiltration into bedrock, SE flow from riparian zone","Sub.GW.Flow.Region, Sub.GWSW.Gain, Sub.GW.BedInf, Surf.Over.SE.Rip",1,N/A
342,Text model,"Marttila, H., Lohila, A., Alaâ€Aho, P., Noor, K., Welker, J.M., Croghan, D., Mustonen, K., MeriÃ¶, L.J., Autio, A., Muhic, F. and Bailey, H., 2021. Subarctic catchment water storage and carbon cyclingâ€“leading the way for future studies using integrated datasets at Pallas, Finland. Hydrological Processes, 35(9), p.e14350.",https://doi.org/10.1002/hyp.14350,CC-BY,https://creativecommons.org/licenses/by/4.0/,N/A,N/A,N/A,Redacted,3.2,Limited catchment dynamic storage controls hydrological responses,9,"Pallas catchment, Finland",67.9999983,24.2019916,4.42,1,N,3,Season,N,N,N,N,N,N,N,4,"Groundwater storage, Soil water storage, Snow storage, Soil saturation","Sub.GW.Store, Sub.Soil.Store, Surf.Snow.Stor, Sub.Soil.Store.Satur",7,"Vertical drainage to groundwater, Overland Flow, Snowmelt, Lateral macropore flow, Organic layer interflow, Springflow, Evapotranspiration","Sub.Soil.Drain, Surf.Over, Surf.Snow.Melt, Sub.SSFlow.Macro, Sub.SSFlow.Organ, Sub.GW.Ret.Spr, Surf.ET",1,N/A
343,Text model,"Chaves J, Neill C, Germer S, Neto SG, Krusche A, Elsenbeer H. 2008. Land management impacts on runoff sources in small Amazon watersheds. Hydrological processes 22 (12): 1766â€“1775 DOI: 10.1002/hyp.6803",https://doi.org/10.1002/hyp.6803,Not open-access,https://doi.org/10.1002/hyp.6803,N/A,N/A,N/A,Redacted,N/A,EMMA-derived source contributions to stream flows,1773,"Rancho Grande, Brazil",-10.30363797,-62.85854571,0.0137,1,N,2,Season and wetness,Forest described,N,N,N,N,Multiple interpretations demonstrated,N,1,Soil water storage,Sub.Soil.Store,4,"Mixing, Throughfall, Overland Flow, Channel interception","Sub.Soil.Mix, Surf.Int.Thru, Surf.Over, Chan.Int",1,N/A
344,Text model,"Ross SM, Thornes JB, Nortcliff S. 1990. Soil hydrology, nutrient and erosional response to the clearance of Terra Firme forest, maraca island, Roraima, northern Brazil. The geographical journal 156 (3): 267 DOI: 10.2307/635528",https://doi.org/10.2307/635528,Not open-access,https://doi.org/10.2307/635528,N/A,N/A,N/A,Redacted,N/A,"Results and discussion, Hydrology",276,"The terra firme forest of Maraca Island, Brazil",3.359857,-61.361527,10,2,Land use / Land cover,2,Season,Forest described,Soil types described,N,N,N,Unknown items identified,N,3,"Soil water storage, Soil water storage, Soil water storage","Sub.Soil.Store, Sub.Soil.Store, Sub.Soil.Store",3,"Lateral matrix flow at soil horizons, Transpiration, Variable source area - subsurface stormflow","Sub.SSFlow.Matrix.Horiz, Surf.ET.Transp, Sub.SSFlow.VSAsub",1,N/A
345,Text model,"de AraÃºjo JC, GonzÃ¡lez Piedra JI. 2009. Comparative hydrology: analysis of a semiarid and a humid tropical watershed. Hydrological processes 23 (8): 1169â€“1178 DOI: 10.1002/hyp.7232",https://doi.org/10.1002/hyp.7232,Not open-access,https://doi.org/10.1002/hyp.7232,N/A,N/A,N/A,Redacted,N/A,CONCLUSIONS,1176,"Aiuaba Experimental Basin, Brazil",-6.7,-40.291667,12,1,N,2,Season,N,N,N,N,N,N,N,1,Surface water storage ,Surf.Water,3,"Ephemeral streamflow, Open water evaporation, Quickflow","Chan.Flow.Ephem, Surf.ET.Evap.Water, Chan.Flow.Quick",1,N/A
346,Text model,"de AraÃºjo JC, GonzÃ¡lez Piedra JI. 2009. Comparative hydrology: analysis of a semiarid and a humid tropical watershed. Hydrological processes 23 (8): 1169â€“1178 DOI: 10.1002/hyp.7232",https://doi.org/10.1002/hyp.7232,Not open-access,https://doi.org/10.1002/hyp.7232,N/A,N/A,N/A,Redacted,N/A,CONCLUSIONS,1176,"Jaruco, Cuba",23.100368,-82.010872,43.5,1,N,1,N,N,N,N,N,N,N,N,1,Surface water storage ,Surf.Water,3,"Open water evaporation, Perennial flow, Gaining stream","Surf.ET.Evap.Water, Chan.Flow.Peren, Sub.GWSW.Gain",1,N/A
347,Text model,"Santos D, De Andrade JCN, Guerreiro EM, Medeiros MJS, De Queiroz PalÃ¡cio PHA, De AraÃºjo HA. 2016. Effect of dry spells and soil cracking on runoff generation in a semiarid micro watershed under land use change. Journal of Hydrology 541: 1057â€“1066 DOI: 10.1016/j.jhydrol.2016.08.016",https://doi.org/10.1016/j.jhydrol.2016.08.016,Not open-access,https://doi.org/10.1016/j.jhydrol.2016.08.016,N/A,N/A,N/A,Redacted,6,Conclusion,1065,"Iguatu experimental watershed, Brazil",-6.398743215,-39.25807799,0.028,1,N,3,Season and wetness,N,Soil described,N,N,N,N,N,3,"Soil swelling/cracking, Soil water storage, Hydrophobicity","Surf.Inf.Soil.Swell, Sub.Soil.Store, Surf.Inf.Soil.Hyphob",4,"Vertical macropore flow, Infiltration, Overland Flow, Vertical drainage to groundwater","Sub.Soil.Macro, Surf.Inf.Inf, Surf.Over, Sub.Soil.Drain",1,N/A
348,Text model,"Wendland E, Barreto C, Gomes LH. 2007. Water balance in the Guarani Aquifer outcrop zone based on hydrogeologic monitoring. Journal of hydrology 342 (3â€“4): 261â€“269 DOI: 10.1016/j.jhydrol.2007.05.033",https://doi.org/10.1016/j.jhydrol.2007.05.033,Not open-access,https://doi.org/10.1016/j.jhydrol.2007.05.033,N/A,N/A,N/A,Redacted,N/A,Conclusion,268,"RibeirÃ£o da OnÃ§a, Brazil",-22.152308,-47.918706,65,1,N,1,N,N,N,N,N,N,Uncertainty described,N,2,"Water Table, Groundwater storage","Sub.GW.Store.Wtable, Sub.GW.Store",3,"Water loss to deep groundwater, Gaining stream, Vertical drainage to groundwater","Sub.GW.Loss.Deep, Sub.GWSW.Gain, Sub.Soil.Drain",1,N/A
349,Text model,"Tomasella J, Hodnett MG, Cuartas LA, Nobre AD, Waterloo MJ, Oliveira SM. 2008. The water balance of an Amazonian micro-catchment: the effect of interannual variability of rainfall on hydrological behaviour. Hydrological processes 22 (13): 2133â€“2147 DOI: 10.1002/hyp.6813",https://doi.org/10.1002/hyp.6813,Not open-access,https://doi.org/10.1002/hyp.6813,N/A,N/A,N/A,Redacted,N/A,CONCLUSIONS,2416,"Asu, Brazil",-2.602594,-60.205436,6.58,1,N,2,Interannual,N,N,N,N,N,N,N,1,Dynamic groundwater storage,Sub.GW.Store.Dynam,2,"Evaporation, Channel flow","Surf.ET.Evap, Chan.Flow",1,N/A
350,Text model,"Germer S, Neill C, Krusche AV, Elsenbeer H. 2010. Influence of land-use change on near-surface hydrological processes: Undisturbed forest to pasture. Journal of hydrology 380 (3â€“4): 473â€“480 DOI: 10.1016/j.jhydrol.2009.11.022",https://doi.org/10.1016/j.jhydrol.2009.11.022,Not open-access,https://doi.org/10.1016/j.jhydrol.2009.11.022,N/A,N/A,N/A,Redacted,N/A,Conclusions,479,"Rancho Grande, Brazil",-10.30363797,-62.85854571,0.0137,1,N,1,N,Forest described,N,N,N,N,N,N,6,"Perched water tables, Channel storage, Soil water storage, Groundwater storage, Compaction, Compaction","Sub.GW.Store.Perch, Chan.Store, Sub.Soil.Store, Sub.GW.Store, Surf.Snow.Age.Compac, Surf.Inf.Soil.Compac",4,"Lateral macropore flow, Return Flow, Saturation excess flow, Quickflow","Sub.SSFlow.Macro, Sub.GW.Ret, Surf.Over.SE, Chan.Flow.Quick",1,N/A
351,Text model,"de Figueiredo JV, de AraÃºjo JC, Medeiros PHA, Costa AC. 2016. Runoff initiation in a preserved semiarid Caatinga small watershed, Northeastern Brazil. Hydrological processes 30 (13): 2390â€“2400 DOI: 10.1002/hyp.10801",https://doi.org/10.1002/hyp.10801,Not open-access,https://doi.org/10.1002/hyp.10801,N/A,N/A,N/A,Redacted,N/A,Conclusions,2399,"Aiuaba Experimental Basin, Brazil",-6.7,-40.291667,12,1,N,2,Season,Vegetation types described,N,N,N,N,Unknown items identified,Impact of root activity described,2,"Soil swelling/cracking, Riparian unsaturated storage","Surf.Inf.Soil.Swell, Chan.Store.Rip.Unsat",3,"Vertical drainage to groundwater, Infiltration excess flow, Vertical macropore flow","Sub.Soil.Drain, Surf.Over.IE, Sub.Soil.Macro",1,N/A
352,Text model,Lesack LFW. 1993. Water balance and hydrologic characteristics of a rain forest catchment in the Central Amazon Basin. Water resources research 29 (3): 759â€“773 DOI: 10.1029/92wr02371,https://doi.org/10.1029/92wr02371,Not open-access,https://doi.org/10.1029/92wr02371,N/A,N/A,N/A,Redacted,N/A,Conclusions,772,"Drainage basin of Lake Calado, Brazil",-3.2816792,-60.5544941,0.234,1,N,2,Rainfall intensity,Forest described,Soil described,N,Topography described,N,Unknown items identified,N,1,Soil water storage,Sub.Soil.Store,6,"SE flow from riparian zone, Vertical drainage to groundwater, Evapotranspiration, Channel flow, Channel interception, Subsurface stormflow","Surf.Over.SE.Rip, Sub.Soil.Drain, Surf.ET, Chan.Flow, Chan.Int, Sub.SSFlow",1,N/A
353,Text model,"Kreis, M., J.-D. Taupin, N. Patris, and E.S.P.R. Martins. 2020. Isotopic characterisation and dating of groundwater recharge mechanisms in crystalline fractured aquifers: example of the semi-arid BanabuiÃº watershed (Brazil). Isotopes Environ. Health Stud. 56(5â€“6): 418â€“430. doi: 10.1080/10256016.2020.1797275.",https://doi.org/10.1080/10256016.2020.1797275,Not open-access,https://doi.org/10.1080/10256016.2020.1797275,N/A,N/A,N/A,Redacted,5,Conclusions,428,"4 sub-basins of BanabuiuÌ watershed, Brazil",-5.138346,-38.125227,-9999,1,N,1,N,N,N,Bedrock described,Topography described,N,N,N,3,"Groundwater storage, Water table rise, Surface water storage ","Sub.GW.Store, Sub.GW.Store.Rise, Surf.Water",7,"Mixing, Infiltration, Vertical drainage to groundwater, Groundwater flow, Regional groundwater flow, Infiltration into bedrock via preferential flow paths, Open water evaporation","Sub.Soil.Mix, Surf.Inf.Inf, Sub.Soil.Drain, Sub.GW.Flow, Sub.GW.Flow.Region, Sub.GW.BedInf.Macro, Surf.ET.Evap.Water",1,N/A
354,Text model,"Burte JDP, Coudrain A, Marlet S. 2011. Use of water from small alluvial aquifers for irrigation in semi-arid regions. Ciencia agronomica 42 (3): 635â€“643 DOI: 10.1590/s1806-66902011000300009",https://doi.org/10.1590/S1806-66902011000300009,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/,N/A,N/A,N/A,Redacted,N/A,Materials and methods & Salt mass balance,636 & 641,"Forquilha watershed, Brazil",-5.204174,-39.467518,220,1,N,2,Rainfall intensity,N,N,Bedrock described,N,N,N,salinity study,2,"Water Table, Riparian aquifer storage","Sub.GW.Store.Wtable, Chan.Store.Rip",7,"Gaining stream, Groundwater flow, Intermittent streamflow, Infiltration excess flow, Evaporation, Perennial flow, Losing stream","Sub.GWSW.Gain, Sub.GW.Flow, Chan.Flow.Interm, Surf.Over.IE, Surf.ET.Evap, Chan.Flow.Peren, Sub.GWSW.Lose",1,N/A
355,Text model,"Eger GZS, Silva Junior GC, Marques EAG, LeÃ£o BRC, da Rocha DGTB, Gilmore TE, do Amaral LGH, Silva JAO, Neale C. 2021. Recharge assessment in the context of expanding agricultural activity: Urucuia Aquifer System, western State of Bahia, Brazil. Journal of South American earth sciences 112 (103601): 103601 DOI: 10.1016/j.jsames.2021.103601",https://doi.org/10.1016/j.jsames.2021.103601,Not open-access,https://doi.org/10.1016/j.jsames.2021.103601,N/A,N/A,N/A,Redacted,5,Study area,2.1,"Urucuia Aquifer system, Brazil",-12.022621,-44.925076,-9999,1,N,1,N,N,N,N,N,N,N,N,1,Soil water storage,Sub.Soil.Store,8,"Quickflow, Vertical drainage to groundwater, Vertical matrix flow, Gaining stream, Overland Flow, Channel flow, Evapotranspiration, Groundwater flow","Chan.Flow.Quick, Sub.Soil.Drain, Sub.Soil.Matrix, Sub.GWSW.Gain, Surf.Over, Chan.Flow, Surf.ET, Sub.GW.Flow",1,N/A
356,Text model,"de Barros CAP, Govers G, Minella JPG, Ramon R. 2021. How water flow components affect sediment dynamics modeling in a Brazilian catchment. Journal of hydrology 597 (126111): 126111 DOI: 10.1016/j.jhydrol.2021.126111",https://doi.org/10.1016/j.jhydrol.2021.126111,Not open-access,https://doi.org/10.1016/j.jhydrol.2021.126111,N/A,N/A,N/A,Redacted,9,Hydrological analysis of the catchment,4.1,"Lajeado Ferreira, Brazil",-28.8244564,-52.2076059,1.23,1,N,2,Season,N,N,N,N,N,N,N,1,Soil water storage,Sub.Soil.Store,8,"Pistonflow, Gaining stream, Subsurface stormflow, Evaporation, Infiltration, Displacement of groundwater, Infiltration excess flow, Overland Flow","Sub.GW.Disp.Piston, Sub.GWSW.Gain, Sub.SSFlow, Surf.ET.Evap, Surf.Inf.Inf, Sub.GW.Disp, Surf.Over.IE, Surf.Over",1,N/A
357,Text model,"Wickel AJ, van de Giesen NC, SÃ¡ TD d. A. 2008. Stormflow generation in two headwater catchments in eastern Amazonia, Brazil. Hydrological processes 22 (17): 3285â€“3293 DOI: 10.1002/hyp.6917",https://doi.org/10.1002/hyp.6917,Not open-access,https://doi.org/10.1002/hyp.6917,N/A,N/A,N/A,Redacted,N/A,Conclusion,3291,"Cumaru catchment, Brazil",-1.1972,-47.563305,0.34,2,Hillslope position,1,N,Land cover change described,Soil hydraulic properties described,N,Topography described,N,N,N,3,"Water Table, Groundwater storage, Riparian aquifer storage","Sub.GW.Store.Wtable, Sub.GW.Store, Chan.Store.Rip",6,"SE flow from riparian zone, Quickflow, Organic layer interflow, Vertical drainage to groundwater, Infiltration, Gaining stream","Surf.Over.SE.Rip, Chan.Flow.Quick, Sub.SSFlow.Organ, Sub.Soil.Drain, Surf.Inf.Inf, Sub.GWSW.Gain",1,N/A
358,Text model,"Wunderlich, W., Lang, M., Keating, K., Perez, W.B. and Oshun, J., 2023. The role of peat-forming bofedales in sustaining baseflow in the humid puna. Journal of Hydrology: Regional Studies, 47, p.101394.",https://doi.org/10.1016/j.ejrh.2023.101394,CC BY-NC-ND 4.0,https://doi.org/10.1016/j.ejrh.2023.101394,N/A,N/A,N/A,Redacted,4.5,Conceptual model of bofedal hydrology,15,"Upper Ramuschaka Watershed, Peru, Peru",-13.432769,-72.269199,2.12,2,Hillslope position,4,Wetness,N,Multiple properties described,N,Topography described,N,N,N,8,"Soil saturation, Lake storage, Total groundwater storage , Water Table, Water table fall, Dynamic groundwater storage, Groundwater storage, Depression storage","Sub.Soil.Store.Satur, Surf.Water.Lake, Sub.GW.Store.Total, Sub.GW.Store.Wtable, Sub.GW.Store.Fall, Sub.GW.Store.Dynam, Sub.GW.Store, Surf.Water.Depr",7,"Groundwater flow, Vertical drainage to groundwater, Saturation excess flow, Transpiration, Connectivity between hillslopes and channel, Channel flow, Gaining stream","Sub.GW.Flow, Sub.Soil.Drain, Surf.Over.SE, Surf.ET.Transp, Sub.GWSW.Conn.Hill, Chan.Flow, Sub.GWSW.Gain",1,N/A
359,Text model,"Hamilton, S.K., Hussain, M.Z., Lowrie, C., Basso, B. and Robertson, G.P., 2018. Evapotranspiration is resilient in the face of land cover and climate change in a humid temperate catchment. Hydrological Processes, 32(5), pp.655-663.",https://doi.org/10.1002/hyp.11447,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,N/A,N/A,N/A,Redacted,3.2,Catchment hydrology,659,"Augusta Creek, Michigan, United States",42.3533734,-85.3538894,95,1,N,1,N,N,Soil hydraulic properties described,N,N,N,N,N,3,"Soil saturation, Groundwater storage, Lake storage","Sub.Soil.Store.Satur, Sub.GW.Store, Surf.Water.Lake",5,"Evapotranspiration, Quickflow, Channel flow, Overland Flow, Gaining stream","Surf.ET, Chan.Flow.Quick, Chan.Flow, Surf.Over, Sub.GWSW.Gain",1,N/A
360,Text model,"Howes, D.A. and Abrahams, A.D., 2003. Modeling runoff and runon in a desert shrubland ecosystem, Jornada Basin, New Mexico. Geomorphology, 53(1-2), pp.45-73.",https://doi.org/10.1016/S0169-555X(02)00347-1,Not open-access,https://doi.org/10.1016/S0169-555X(02)00347-1,N/A,N/A,N/A,Redacted,1,Introduction,45,"North Watershed, Jornada Basin, New Mexico, United States",32.513141,-106.793912,0.000775,1,N,1,N,Vegetation types described,N,N,Topography described,N,N,N,2,"Soil surface processes, Depression storage","Surf.Inf.Soil, Surf.Water.Depr",6,"Rill flow, Infiltration, Interception, Stemflow, Channel flow, Reinfiltration","Surf.Over.Rill, Surf.Inf.Inf, Surf.Int.Int, Surf.Int.Stem, Chan.Flow, Surf.Inf.Inf.Reinf",1,N/A
361,Text model,"Ye, S., Liu, L., Li, J., Pan, H., Li, W. and Ran, Q., 2023. From rainfall to runoff: the role of soil moisture in a mountainous catchment. Journal of Hydrology, p.130060.",https://doi.org/10.1016/j.jhydrol.2023.130060,Not open-access,https://doi.org/10.1016/j.jhydrol.2023.130060,N/A,N/A,N/A,Redacted,5,Conclusions,10,"Jianpinggou catchment, Longxi River watershed, China",31.090963,103.565726,3.5,1,N,1,N,N,Soil hydraulic properties described,N,N,N,N,N,4,"Soil water storage, Perched water tables, Soil saturation, Soil stratification","Sub.Soil.Store, Sub.GW.Store.Perch, Sub.Soil.Store.Satur, Sub.Soil.Store.Layer",4,"Channel flow, Subsurface stormflow, Lateral macropore flow, Vertical drainage to groundwater","Chan.Flow, Sub.SSFlow, Sub.SSFlow.Macro, Sub.Soil.Drain",1,N/A
362,Text model,"Oliveira, P.T.S., Wendland, E., Nearing, M.A., Scott, R.L., Rosolem, R. and Da Rocha, H.R., 2015. The water balance components of undisturbed tropical woodlands in the Brazilian cerrado. Hydrology and Earth System Sciences, 19(6), pp.2899-2910.",https://doi.org/10.5194/hess-19-2899-2015,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,N/A,N/A,N/A,Redacted,4,Conclusions,N/A,"Instituto Arruda Botelho cerrado, Brazil",-22.18527,-47.87719,3,1,N,1,N,N,N,N,N,N,N,N,2,"Soil water storage, Water Table","Sub.Soil.Store, Sub.GW.Store.Wtable",3,"Evapotranspiration, Canopy Interception, Stemflow","Surf.ET, Surf.Int.Int.Canopy, Surf.Int.Stem",1,N/A
363,Text model,"de Barros, C.A.P., Govers, G., Minella, J.P.G. and Ramon, R., 2021. How water flow components affect sediment dynamics modeling in a Brazilian catchment. Journal of Hydrology, 597, p.126111.",https://doi.org/10.1016/j.jhydrol.2021.126111,Not open-access,https://doi.org/10.1016/j.jhydrol.2021.126111,N/A,N/A,N/A,Redacted,"2.1, 4.1","Study area and control factors, Hydrological analysis of the catchment","2, 9","Lajeado Ferreira, Brazil",-28.8244564,-52.2076059,1.23,1,N,2,Season,N,Soil types described,N,Topography described,N,N,N,4,"Perched water tables, Soil water storage, Soil saturation, Soil stratification","Sub.GW.Store.Perch, Sub.Soil.Store, Sub.Soil.Store.Satur, Sub.Soil.Store.Layer",8,"Subsurface stormflow, Channel flow, Infiltration excess flow, IE flow from impermeable areas, Vertical drainage to groundwater, Connectivity between hillslopes and channel, Vertical matrix flow, Infiltration","Sub.SSFlow, Chan.Flow, Surf.Over.IE, Surf.Over.IE.Imp, Sub.Soil.Drain, Sub.GWSW.Conn.Hill, Sub.Soil.Matrix, Surf.Inf.Inf",1,N/A
364,Text model,"Gooseff, M.N., McKnight, D.M., Doran, P., Fountain, A.G. and Lyons, W.B., 2011. Hydrological connectivity of the landscape of the McMurdo Dry Valleys, Antarctica. Geography Compass, 5(9), pp.666-681.",https://doi.org/10.1111/j.1749-8198.2011.00445.x,Not open-access,https://doi.org/10.1111/j.1749-8198.2011.00445.x,N/A,N/A,N/A,Redacted,N/A,"Hydrologic Reservoirs, Processes, and Connectivity",668,"McMurdo Dry Valleys, Antarctica",-77.440369,162.728838,22700,1,N,1,N,N,N,N,N,N,N,N,8,"Snow storage, Permafrost storage, Glacier storage, Seasonal soil freeze/thaw, Depression storage, Change in albedo, Lake storage, Seasonal snow storage","Surf.Snow.Stor, Surf.Frozen.Perm, Surf.Glac.Stor, Surf.Frozen.FrzThw, Surf.Water.Depr, Surf.Snow.Age.Albedo, Surf.Water.Lake, Surf.Snow.Stor.Season",11,"Channel flow, Snowmelt, Evaporation, Glacier icemelt, Capillary rise, Diurnal cycles in snowmelt, Rill flow, Ephemeral streamflow, Snow drifting, Sublimation, Hyporheic flow","Chan.Flow, Surf.Snow.Melt, Surf.ET.Evap, Surf.Glac.Melt.Ice, Sub.Soil.Matrix.Capil, Surf.Snow.Melt.Diurn, Surf.Over.Rill, Chan.Flow.Ephem, Surf.Snow.Drift, Surf.Snow.Subl, Chan.Hypor",1,N/A
365,Text model,"Birkel, C., Correa Barahona, A., Duvert, C., Granados Bolanos, S., Chavarria Palma, A., Duran Quesada, A.M., Sanchez Murillo, R. and Biester, H., 2021. End member and Bayesian mixing models consistently indicate nearâ€surface flowpath dominance in a pristine humid tropical rainforest. Hydrological Processes, 35(4), p.e14153.",https://doi.org/10.1002/hyp.14153,Not open-access,https://doi.org/10.1002/hyp.14153,N/A,N/A,N/A,Redacted,4.1,Dominant flowpaths and runoff generation in tropical rainforest catchments,11,"San Lorencito headwater, Alberto Manuel Brenes Biological Reserve, Costa Rica",10.21882695,-84.59706275,3.2,2,Tributary,1,N,N,N,N,N,N,N,N,2,"Soil saturation, Soil water storage","Sub.Soil.Store.Satur, Sub.Soil.Store",7,"Perennial flow, Connectivity between hillslopes and channel, Overland Flow, Subsurface stormflow, Throughfall, Infiltration, Channel flow","Chan.Flow.Peren, Sub.GWSW.Conn.Hill, Surf.Over, Sub.SSFlow, Surf.Int.Thru, Surf.Inf.Inf, Chan.Flow",1,N/A
